body,url,title
"
Rosario Robles, extitular de la Sedesol y de Sedatu en el gobierno de Enrique Peña Nieto, fue requerida por la Fiscalía General de la República (FGR) en torno a las investigaciones por la llamada ""estafa maestra"".
Aunque Robles Berlanga se dice inocente del supuesto desvío de recursos, acusó a las autoridades de violar sus derechos y el debido proceso al filtrar que existe una investigación en su contra.
Ayer, a través de la Fiscalía de Delitos Cometidos contra la Administración de Justicia de la Unidad Especializada en Investigación de Delitos Cometidos por Servidores Públicos y contra la Administración de Justicia, la FGR solicitó a un juez de Control del Centro de Justicia Penal Federal en el Reclusorio Sur, una audiencia inicial para imputación y vinculación contra Robles Berlanga.
De acuerdo con el oficio UEIDCSPCAJ-217/2019 de fecha 25 de julio pasado, la FGR solicitó citar a la exfuncionaria para imputarle el ilícito de ejercicio indebido del servicio público derivado de la carpeta de investigación FED/SEIDF/UNAI-CDMX/0001345/2018 relacionada con la ""estafa maestra"".
La llamada ""estafa maestra"" es un caso que se relaciona con la documentación realizada por la Auditoría Superior de la Federación (ASF) sobre la utilización de 11 dependencias federales para desviar millones de pesos durante la administración del expresidente Enrique Peña Nieto.
Las tres principales dependencias que supuestamente participaron en los desvíos fueron la Secretaría de Desarrollo Social (Sedesol) encabezada por Rosario Robles; el Banco Nacional de Obras (Banobras), y Petróleos Mexicanos (Pemex), dirigido por Emilio Lozoya Austin.
La ASF detectó que el gobierno federal entregó contratos a más de 100 empresas por 7 mil 670 millones de pesos, de las cuales 128 no tenían infraestructura ni personalidad jurídica para proporcionar los servicios para los que fueron contratadas o no existen.
ALIADOS... EN EL PASADO
Con la investigación por la ""estafa maestra"", Rosario Robles y Andrés Manuel López Obrador, hoy presidente, abren una nueva página en su historial, que empezó en la izquierda, cuando ambos eran miembros del Partido de la Revolución Democrática (PRD) y Cuauhtémoc Cárdenas participó en las elecciones de 1988, en las que denunció junto con Manuel Clouthier (candidato del PAN), un fraude electoral que favoreció a Carlos Salinas de Gortari.


Tanto Obrador como Robles eran afines a Cuauhtémoc Cárdenas, el máximo líder del ""sol azteca"" desde su formación y hasta el 2000, cuando la figura del tabasqueño comenzó a relevarlo en la izquierda.
Rosario fue secretaria de Gobierno de Cárdenas, cuando éste se convirtió en el primer jefe de Gobierno del entonces Distrito Federal, un cargo que los capitalinos nunca antes habían elegido sino hasta el 6 de julio de 1997, cuando el hijo de Lázaro Cárdenas logró la victoria en las urnas.

En ese momento, López Obrador era dirigente del PRD y una figura que ya comenzaba a apuntalarse para las próximas elecciones.
Cuando Cárdenas decidió dejar la jefatura de Gobierno para las elecciones presidenciales, Rosario ocupó el cargo temporalmente y fue en ese momento en el que conoció al empresario argentino Carlos Ahumada.

El argentino se convirtió en un personaje cercano a Rosario Robles y a otros personajes del gobierno posterior, el de López Obrador, quien se convirtió en jefe de Gobierno en las elecciones del 2000.

LA GUERRA DE LOS VIDEOESCÁNDALOS
Ahumada era dueño del Grupo Quartz, al que pertenecía el periódico ""El Independiente"". Además, compró los equipos de futbol de primera división León y Santos. Sin embargo, años después fue acusado en Argentina de tener nexos con los cárteles de Sinaloa y de Tijuana, y hasta de tráfico de efedrina.
Ahumada se convirtió en una pieza clave en el 2004, cuando en los primeros días de marzo, Televisa, a través de los programas de Joaquín López Dóriga y ""El Mañanero"" de ""Brozo"", transmitió videos en los que se exhibía a Gustavo Ponce, secretario de Finanzas de López Obrador, y a René Bejarano, el operador político del jefe de Gobierno.

 


A ese momento de la historia política contemporánea se le conoce como ""los videoescándalos"", los cuales eran grabados por Ahumada para utilizarlos en el mejor momento en contra del gobierno de Andrés Manuel López Obrador, quien era uno de los posibles candidatos presidenciales, según las versiones del mismo argentino.
 Ahumada reveló que mantuvo una relación sentimental con Rosario Robles, quien participó en la filtración de los videoescándalos. El empresario argentino contó en su libro ""Derecho de Réplica"" que la exaliada de Cárdenas acudió a la casa de Carlos Salinas de Gortari cuando Ahumada le presentó los videos al expresidente.
 
 En otra de las confesiones de Ahumada dice que en una de las reuniones en las que se acordó la difusión los videoescándalos, participaron entre otros, Diego Fernández de Cevallos, y Juan Collado, como representante legal de Raúl Salinas de Gortari. Collado, hoy en día está vinculado a proceso por lavado de dinero y delincuencia organizada.
 Tras la difusión de los videos, AMLO siempre acusó un complot en su contra.
 Robles espero afuera del salón en el que Ahumada y Salinas vieron los videos de Bejarano y Ponce, aunque también se sumaron los de Carlos Ímaz, exesposo de Claudia Sheinbaum, y de Ramón Sosamontes, cercanos a Robles y quienes fueron citados a declarar junto con ella en aquel momento.
 Ahumada contó que Robles estaba ""obsesionada"" con ser presidenta, incluso, cuenta en dicho libro, que Salinas le colocó una banda presidencial a Rosario en su casa de las Lomas.
 Aquellas revelaciones terminaron por separar a Rosario de Andrés Manuel.
 Incluso, Rosario Robles se alejó de la izquierda y se acercó al priismo, con el cual llegó a ser dos veces secretaria en el gobierno de Enrique Peña Nieto, tiempo en el que según las acusaciones, hubo un desvío de recursos en la Sedatu para realizar la ""estafa maestra"".

cg
 
",https://www.eluniversal.com.mx/nacion/politica/carlos-ahumada-el-motivo-del-distanciamiento-de-rosario-robles-y-amlo,"Carlos Ahumada, el motivo del distanciamiento de Rosario Robles y AMLO"
"
CDMX.- El presidente Andrés Manuel López Obrador compartió los planos del departamento en el que vive en Palacio Nacional, el cual mide 311 metros cuadrados.
El departamento cuenta con dos habitaciones, un estudio, cocina, sala y comedor.
""Me ayuda mucho estar aquí porque me ahorra como dos horas diarias"", dijo el presidente refiriéndose al tiempo que tardaba en los traslados a su casa de Tlalpan.
En tono de broma aclaró que el departamento de Palacio Nacional no tiene alberca.
Sostuvo que tampoco afectará a la parte histórica del recinto y se conservan sitios históricos.
 
",https://www.eluniversal.com.mx/nacion/comparte-amlo-planos-de-departamento-en-palacio-nacional,Comparte AMLO planos de departamento en Palacio Nacional
"
La Procuraduría capitalina busca a una mujer, quien según las investigaciones, fue cómplice en el doble homicidio de los israelíes de Plaza Artz; la sospechosa reservó una mesa para ella y las víctimas utilizando el nombre de Vanesa Bayer, luego, minutos antes del ataque, se levantó de la mesa y escapó.
Según la indagatoria, la mujer identificada solamente como “La Güera” -por la peluca rubia que utilizó para disfrazarse- fue la que solicitó una reunión con Azulay Alón y Jhony Ben o Ben Sutchi Bini Amin, se cree pudo ser una “gancho” del CJNG para que las víctimas estuvieran en un lugar visible y ejecutarlos.
A través de un análisis a las cámaras de seguridad de Plaza Artz y del C-5 capitalino, se pudo establecer que Vanesa Bayer escapó minutos después usando una camioneta que era conducida por otra persona, ambos aparentemente, abandonaron la Ciudad, pero se cuenta con el rostro de “La Güera” y las placas del auto en el que se fueron.
 



Artículo


Cómplices de balacera en Plaza Artz son mexicanos: PGJ

Metrópoli


“Tenemos algunos identificados pero todavía no los encontramos”, señaló la titular de la Procuraduría General de Justicia capitalina, Ernestina Godoy 








lr.
",https://www.eluniversal.com.mx/metropoli/cdmx/identifican-la-guera-la-mujer-que-acompanaba-los-israelies-en-plaza-artz,"Identifican a “La Güera”, la mujer que acompañaba a los israelíes en Plaza Artz"
"

La Secretaría de Educación Pública (SEP) contempla la creación de una dirección especial para implementar el programa de orquestas, coros y bandas escolares, así como clases de educación musical en primaria, secundaria y bachillerato. El plan se aplicaría para educación básica y medio superior e incluiría la contratación de asesores externos, de acuerdo con la propuesta que todavía se analiza en la Comisión Federal de Mejora Regulatoria (Cofemer).

La creación de la dirección general de educación musical y orquestas escolares se contempla como parte de las modificaciones al Reglamento Interno de la SEP, que la dependencia analiza a través de una propuesta que se encuentra en la Comisión Nacional de Mejora Regulatoria (Conamer), la cual data de mayo de este año.

En la propuesta, que todavía no ha sido aprobada y que no tiene fecha definida para publicarse en el Diario Oficial de la Federación, se especifica que la dirección de orquestas deberá elaborar e implementar estrategias y acciones de educación musical “[que] propicien y fortalezcan de manera extraescolar la educación musical de niños y adolescentes de escuelas públicas de educación básica y media superior, a través de la conformación de agrupaciones musicales, tales como orquestas, coros y bandas”.

Detalles de la iniciativa

Se contempla contar con asesores externos especializados en materia musical que deberán participar en dichas estrategias y acciones. Además se producirán partituras y videos tutoriales para la enseñanza musical de los niños de escuelas y se elaborarán programas educativos especiales para los sistemas de educación a distancia.

El objetivo será dar a conocer y difundir “expresiones musicales tradicionales y populares de cada entidad federativa”.

El programa de orquestas escolares replicará el modelo de las bandas infantiles Esperanza Azteca de Fundación Azteca, las cuales presidió hasta 2018 el actual titular de la Secretaría de Educación Pública, Esteban Moctezuma Barragán.

“La SEP ha recibido el apoyo de la Asociación Azteca Amigos de la Cultura y del Arte A. C. para iniciar orquestas y coros sinfónicos infantiles y juveniles en todo el país. Este apoyo consiste en el donativo gratuito del uso del modelo de enseñanza musical Esperanza Azteca, del uso en comodato de aproximadamente 6 mil instrumentos y de un sistema de control de gestión para seguimiento de las orquestas”, dio a conocer la dependencia la semana pasada.

El proyecto musical iniciará atendiendo a una comunidad de alrededor de 500 escuelas a nivel nacional, con alumnos de cuarto a sexto de primaria, así como de los tres grados del nivel secundaria.
 El proyecto de educación musical también abarcará a grupos de música regional, bandas, así como diversas expresiones musicales.
 

En cada entidad federativa se iniciará con al menos un grupo de 200 niñas, niños y adolescentes en 32 orquestas mínimo, además se buscará que cada año el programa abarque a 64 orquestas y más de 12 mil menores de edad. El proyecto también contemplará a grupos de música regional, bandas, así como diversas expresiones musicales.

Fomento al deporte

Para el próximo año, el gobierno federal arrancará en las escuelas públicas nuevos modelos para que los niños tengan educación física de excelencia y trabajen en sus proyectos de vida, así como identificar y destacar los talentos deportivos desde los planteles. También incluyó un programa para el desarrollo de habilidades socioemocionales y la construcción de un proyecto de vida.

Sin embargo, de acuerdo con información de la Secretaría de Hacienda y Crédito Público (SHCP), no está contemplado un presupuesto para el programa de Educación Musical ni las orquestas escolares que la SEP anunció el miércoles como una realidad.

“Nueva escuela mexicana”

De acuerdo con la SEP, mediante lo que se ha llamado “La nueva escuela mexicana”, se contemplará que en los planes y programas de estudio incremente de manera paulatina la enseñanza de las humanidades como prioridad, además de materias como Historia, Geografía, Filosofía, Artes, Lenguas Indígenas y Civismo.

El artículo tercero constitucional establece que “los planes y programas de estudio tendrán una orientación integral, por lo que se incluirá el conocimiento de las artes, en especial la música”.

El proyecto de las orquestas y coros escolares tendrá el objetivo de desarrollar las facultades de los niños y adolescentes.

“Fomentará en ellos, a la vez, el amor a la patria, el respeto a todos los derechos, las libertades, la cultura de paz y la conciencia de la solidaridad internacional, en la independencia y en la justicia, promoviendo la honestidad, los valores y la mejora continua en el proceso de aprendizaje”, detalló la Secretaría de Educación Pública.

La dependencia federal consideró que escuchar e interpretar música es una herramienta en la formación intelectual y emocional, la cual fortalece el autoestima, la disciplina y “otras cualidades que les servirán en toda su vida [a los estudiantes]. La participación en orquestas y otros grupos musicales aleja a sus integrantes de conductas antisociales y los acerca a sus familias, los invita a trabajar en equipo”.
",https://www.eluniversal.com.mx/nacion/sociedad/educacion-musical-buscan-crear-orquestas-en-escuelas,Educación musical: Buscan crear orquestas en escuelas 
"
[email protected]
Read in English
Un juez federal en el Estado de México frenó indefinidamente la posible detención del secretario general del Sindicato de Trabajadores Petroleros de la República Mexicana (STPRM).

En tanto, la Unidad de Inteligencia Financiera (UIF) de la Secretaría de Hacienda y Crédito Público (SHCP) solicitó a la Fiscalía General de la República (FGR) el bloqueo de las cuentas bancarias del líder del sindicato petrolero, Carlos Romero Deschamps.

Ayer se confirmó que la UIF presentó dos querellas ante la FGR contra Romero Deschamps, por presunto lavado de dinero y enriquecimiento ilícito.

Este martes, el juez Décimo Cuarto de Distrito en el Estado de México notificó que concedió la suspensión definitiva a Romero Deschamps, quien desde el pasado 11 de julio tramitó un amparo conocido como “buscador”, con el que pretendía conocer si alguna autoridad tiene orden de detención en su contra.

“Se concede la suspensión definitiva solicitada (…) contra los actos reclamados precisados en el resultando primero de esta resolución a las autoridades señaladas en el cuarto considerando, por los motivos y fundamentos expuestos en el diverso quinto, para los efectos pronunciados en los sexto y séptimo”, indica la resolución.

En consecuencia, las autoridades no pueden detenerlo a menos de que se le acuse de algún delito que merezca la prisión preventiva de oficio. De inicio, el juez concedió la suspensión provisional e impuso al líder petrolero el pago de una garantía de 20 mil pesos.

La demanda de Romero Deschamps fue presentada en el marco de la negociación entre Petróleos Mexicanos (Pemex) y el STPRM sobre el Contrato Colectivo de Trabajo para el periodo 2019-2021.

El 31 de julio próximo vence el plazo para que Pemex y los agremiados lleguen a un acuerdo.

Este es el segundo amparo que promueve Romero Deschamps este año contra su posible orden de aprehensión. En enero, su demanda fue admitida por el juez Primero de Distrito en el Estado de México, quien le concedió una suspensión definitiva.

La medida fue concedida debido a que la Fiscalía General de la República y el Centro de Justicia Penal Federal del Altiplano no confirmaron ni negaron la existencia de una orden de captura contra el exlegislador. Para mantener vigente esta protección, el líder sindical petrolero debía exhibir una garantía por 10 mil pesos.

En febrero siguiente, el amparo fue enviado al juez Décimo Quinto de Distrito con residencia en Naucalpan, Estado de México.

La demanda fue presentada luego de que trabajadores del gremio petrolero lo denunciaron ante la Subprocuraduría Especializada en Investigación de Delincuencia Organizada (SEIDO) por enriquecimiento ilícito, delincuencia organizada y operaciones con recursos de procedencia ilícita por 150 millones de dólares.

En su denuncia, los trabajadores, integrantes del Movimiento Petroleros Activos en Evolución por un México Nuevo agregaron los delitos de evasión de impuestos y defraudación fiscal.

Romero Deschamps ha sido dirigente del sindicato petrolero desde 1993; este 2019 fue reelecto para el periodo que culminará en 2024, anualidad en el que sumaría 31 años en el cargo.
",https://www.eluniversal.com.mx/nacion/politica/piden-asegurar-cuentas-de-romero-deschamps,Piden asegurar cuentas de Romero Deschamps
"

La ampliación del período del presunto gobernador de Baja California es un atraco. Se trata de una violación a la Constitución, a la ley, a los fundamentos de la democracia y a la lógica más elemental. Un episodio propio de esa caricatura denominada república bananera. Y ni en esa caricatura pasaban cosas como las que estamos presenciando.

¿Será muy difícil de entender que los ciudadanos acuden a votar bajo ciertas reglas? ¿Qué una de ellas, central, es la de la duración del período del elegido? ¿Y que esas normas no pueden ser modificadas ex post porque se estaría defraudando la voluntad popular?

No se trata, como algunos han dicho y escrito, de un intento de reelección. La reelección tiene un estatuto jurídico y su dignidad. Se trata de volver a las urnas para refrendar o no un cargo. Y por supuesto no es el caso. En el tristemente célebre asunto Bonilla se trata de un obsequio gratuito no legitimado por ningunos comicios. Tampoco veo un conflicto entre soberanías, la federal y la estatal, como otros han señalado, es decir, de un diferendo legítimo entre el Congreso federal y la Cámara local. En el caso de Baja California, a todas luces, el Congreso decidió algo para lo que ni él ni nadie tiene facultades, porque en el momento en que se celebró la jornada electoral se estaba sellando el lapso de tiempo de la gestión del próximo gobernador. Es más, puede entenderse como un desacato al Tribunal Electoral que debiera ser sancionado incluso por la vía penal.

Que las reglas de la competencia no se pueden modificar después de que ésta termina lo saben incluso los niños que juegan, digamos futbol, y pactan un encuentro en el que el primero que meta tres goles gana. El resultado, obvio, puede ser 3-0, 3-1 o 3-2, y nadie tiene facultades para desconocer el resultado o para demandar que el juego se alargue hasta 5. Quien eso hace, lo saben bien hasta los estudiantes de primero de primaria, es un tramposo. Porque las reglas se fijan antes de las elecciones y después nadie las puede cambiar. Esas reglas incluso pueden estar mal, ser inadecuadas, pero no se puede pretender “después de atole” anularlas o modificarlas. ¡Y por favor!, no se requiere ser jurista, politólogo o especialista, porque se trata de un asunto de sentido común. Preocupa además que se pueda convertir en precedente: ¿por qué el congreso de un estado no podría alargar la gestión de “su” gobernador a diez años o el Congreso federal la del presidente de manera vitalicia?

Ahora bien, esa desfachatez antidemocrática no está cumplida. Y uno esperaría que se activen todos los resortes que se encuentran en la Constitución para que no se convierta en un hecho consumado.

El diputado Porfirio Muñoz Ledo ha planteado la posibilidad de que el Senado declare la desaparición de poderes en la entidad. Esa opción no debería desecharse de antemano, por el contrario, podría aplicarse si en los próximos días no se publica en el Diario Oficial el acuerdo del Legislativo bajacaliforniano. Se especula que esa dilación por parte del gobernador y el Congreso podría ser una burda maniobra para que la Corte no pudiera desahogar el caso, en tiempo y forma, antes de la toma de posesión del nuevo gobernador. No obstante, tarde o temprano el espurio acuerdo deberá ser publicado. No hay de otra.

Entonces, todos los actores habilitados por la Constitución para presentar controversias constitucionales y acciones de inconstitucionalidad estarán obligados a hacerlo. Y quienes miraren hacia otro lado, argumentando que el tema no les compete, no serán más que cómplices por omisión de una de las monstruosidades más aberrantes y uno de los ataques más arteros a uno de los pilares de nuestra frágil democracia.

Porque estoy seguro que si el tema llega a la Corte el resultado será de 11 votos en contra del extravío cometido en el estado norteño. Y si no fuera así, habrá que hacer a un lado a la Constitución y a las leyes, para empezar a descifrar el país en el código de Los Supermachos de Rius.
 Profesor de la UNAM
",https://www.eluniversal.com.mx/articulo/jose-woldenberg/nacion/atraco,Atraco
"

El Presidente de la República dice ser un ávido lector de la historia política del país. Incluso ha publicado con su nombre algunos libros en la materia. Por ello debe saber que hay dos temas con los que conviene no jugar, ya que pueden poner en pie de guerra al México bronco.

Uno de ellos es el carácter laico del Estado mexicano. EL UNIVERSAL ha estado informando sobre las nuevas exigencias de las iglesias: quieren ser titulares de concesiones de medios de comunicación (radio y televisión) y quieren participar en la lucha partidista para acceder a cargos de representación popular. Frente a esas dos pretensiones, parece algo menor la implicación de representantes evangélicos en el reparto y difusión de la “Cartilla Moral” que promueve el gobierno; un empate de agendas, propósitos y fines que debería prender todas las alarmas de quienes defendemos el Estado laico, pero que palidece frente al asalto por medio del cual las iglesias pretenden tomar el poder mediático y el poder político.

El gobierno ha tenido una postura cuando menos silenciosa, lo que permite suponer que el discurso “juarista” no es una convicción verdadera. Juárez no solo fue un reformador, sino un presidente comprometido con la separación entre el Estado y las iglesias. Esa separación es lo que hoy parece estarse derrumbando, sin que nadie desde el gobierno federal eleve la voz o haga lo necesario para una cabal aplicación de la ley de la materia.

El otro tema es incluso más delicado. Dicen y repiten que no está en el proyecto del Presidente modificar la Constitución para buscar ser reelecto. El Presidente lo acaba de firmar como un compromiso ante notario. La duda es: si tienen tan claro que la reelección sería un error de proporciones históricas y una convocatoria a la sublevación, ¿porqué necesitan repetirlo tanto? Ayer lo volvió a decir el senador Ricardo Monreal (uno de los máximos interesados en que AMLO no se pueda reelegir, por sus legítimas aspiraciones a sucederlo) en estas páginas de EL UNIVERSAL. El tema es un fantasma que debería estar muerto, pero se agita y parece revivir desde el discurso gubernamental. ¿Qué necesidad hay de traerlo a la mesa una y otra vez, si dicen que no les interesa?

Contrariamente a lo que dicen, muchos mexicanos piensan que AMLO sí se va a intentar reelegir y para ello va a luchar con todas sus fuerzas para que Morena obtenga el mejor resultado posible en las elecciones intermedias de 2021. Eso no le abriría la puerta para hacer una reforma constitucional porque seguirá sin mayoría en el Senado, pero podría seguir controlando el dinero público a través del Presupuesto de Egresos de la Federación, lo que le permite una gran capacidad de influencia sobre los senadores de oposición.

La iniciativa de reelección no vendría del Presidente, ni siquiera de algún legislador de Morena. Es probable que utilicen los servicios de algún legislador de un partido pequeño (sobran las ganas de quedar bien entre legisladores del Partido Verde o del Partido del Trabajo) y luego movilicen a sus bases para exigir que se permita al pueblo votar en 2024 por AMLO. Esa es la ruta posible y probable, digan lo que digan en público los interesados.

Que un presidente firme compromisos ante un notario no sirve para nada. Desde el punto de vista jurídico una declaración semejante no vale más que una reforma constitucional; y desde el punto de vista político ya sabemos que los políticos mexicanos no suelen honrar la palabra: mienten cada vez que hablan, como lo enseña la historia reciente.

Peña Nieto firmó centenares de compromisos y cumplió los que le dio la gana. Lo mismo hará AMLO si “el pueblo bueno y sabio” le pide que se quede en el poder otros seis años.

Debemos estar alerta: el carácter laico del Estado y el principio de la no reelección presidencial son dos columnas vertebrales que han costado mucha sangre al país. Son un patrimonio constitucional que nos pertenece a todos y que ningún gobierno debería poder destruir. Ya veremos.
 Investigador del IIJ-UNAM.www.centrocarbonell.mx
",https://www.eluniversal.com.mx/articulo/miguel-carbonell/nacion/jugando-con-fuego,Jugando con fuego
"
Como “un ataque político cobarde y sin fundamentos”, calificó el exdirector de Petroleos Mexicanos (Pemex), Emilio Lozoya Austin, a las órdenes de aprehensión que hay en su contra y en la de su familia.
Advirtió que en ningún momento, como funcionario público, ni él ni su familia recibieron dinero alguno de empresas o personas, por lo que negó “cualquier acusación de corrupción”.
“A mi madre (Gilda Austin) se le acusa de que haya recibido dinero de alguna cuenta mía antes de que yo fuera funcionario público, ¿qué clase de delito es ese? Además de los delitos que se nos imputan no ameritan prisión preventiva en México, pero a pesar de eso el gobierno le mintió o se coludió con un juez en México para generar órdenes de aprehensión”, dijo el exfuncionario.
Las declaraciones se desprenden de un cuestionario que contestó, a través de su abogado, Javier Coello, al diario alemán Süddeutsche Zeitung y el medio suizo Tamedia, como parte de una investigación periodística realizada en conjunto con Quinto Elemento, Laboratorio de Investigación e Innovación Periodística. 
Es la primera vez que Lozoya responde a medios de comunicación, desde que las autoridades giraron dos órdenes de aprehensión en su contra. Las respuesta las ofrece desde una locación no identificada.
Coello entregó las respuestas el pasado sábado 27 de julio, tres días después de la captura de Gilda Austin, en una isla al norte de Alemania.
A través de nueve preguntas que se le hicieron, Lozoya advirtió que las inversiones en las empresas, ELMO y ALLME, son inversiones inmobiliarias que declaró ante la “Secretaría de la Función Pública cada año, mientras fui funcionario público. Todas producto de mi trabajo empresarial antes de ser funcionario público”.



Artículo


FGR acorrala a Lozoya; detiene a su madre por caso Odebrecht

Nación


La Interpol ejecutó la captura en Alemania; nunca imaginamos que lo harían: abogado 








Rechazó “categóricamente los supuestos dichos” de funcionarios de la empresa brasileña Odebrecht, de haberlo sobornado. Advirtió que “a cambio de sentencias reducidas pueden haber inventado lo que les convenía. Por motivos profesionales los conocí, como a las principales empresas de la región, antes de ser funcionario público”.
Sobre la compra de la planta de fertilizante a sobreprecio, el abogado Javier Coello, indicó que “la acusación sobre el sobreprecio no tiene sustento. Mi cliente nunca participó en los comités de aprobación de dicha transacción, ya que anualmente representaba menos del 1% del monto total a invertir”.
En tanto, Lozoya agregó que “el problema real es que desde que salí de Pemex, mis sucesores y la actual administración han propiciado una caída de más de 30% en la producción de gas en el país, por decisiones propias y erróneas, intentar culpar a alguien cuatro años después es absurdo”.
En la publicación, Lozoya rompe el silencio y habla sobre la compra de su casa en la Ciudad de México, por 2.58 millones de francos suizos a través de la empresa offshore Tochos Holding, y la adquisición de una residencia en la costa pacífico de México a través de un abogado que trabajaba para Altos Hornos, reiterá que “todo el dinero que se usó han sido producto de actividad empresarial de años de trabajo antes de ser funcionario público"".
Lozoya es investigado por asociación delictuosa, operaciones con recursos de procedencia ilícita y cohecho ligados con la trama de Odebrecht.

Süddeutsche Zeitung, Tamedia y Quinto Elemento Lab publicaron que Lozoya y su familia tienen intereses empresariales y financieros en Alemania y Suiza, y las autoridades europeas están iniciando investigaciones.



Artículo


Investigan a Lozoya en Alemania; le siguen pista hasta Suiza

Nación


El exdirector de Pemex habría ingresado a Alemania hace semanas y se sospecha que puede estar ahora en Suiza. Indagan posible lavado de dinero en dos empresas de Múnich 







",https://www.eluniversal.com.mx/nacion/un-ataque-politico-cobarde-y-sin-fundamento-dice-lozoya-sobre-ordenes-de-aprehension,“Un ataque político cobarde y sin fundamento”: dice Lozoya sobre órdenes de aprehensión
"
La Fiscalía General de la República (FGR) no ha solicitado ninguna orden de aprehensión contra el líder del Sindicato de Trabajadores Petroleros de la República Mexicana, Carlos Romero Deschamps.
Por ello, el juez Décimo Cuarto de Distrito en el Estado de México negó la suspensión definitiva al exsenador, por lo que si en los próximos días se libra orden de captura en su contra, ya no cuenta con ninguna medida que lo proteja.
De acuerdo con lo informado la semana pasada por el Consejo de la Judicatura Federal (CJF), Romero Deschamps había conseguido una suspensión definitiva porque diversos jueces no rindieron sus informes justificados, por lo que al no tener certeza de la existencia de alguna orden de aprehensión en su contra, el juez se vio obligado por ley a conceder la medida.
Los últimos informes indican que la FGR no ha solicitado a los jueces una orden para aprehender a Romero Deschamps, contra quien se iniciaron diversas carpetas de investigación.
El Servicio de Administración Tributaria (SAT) investiga las declaraciones fiscales del líder petrolero por supuesta evasión de impuestos pero hasta ahora ni sus cuentas ni las de su familia han sido bloqueadas.
En tanto, la Unidad de Inteligencia Financiera (UIF) presentó dos denuncias en su contra por lavado de dinero y enriquecimiento ilícito y afirmó que a la brevedad solicitará el bloqueo de las cuentas bancarias.
",https://www.eluniversal.com.mx/nacion/fgr-no-tiene-orden-de-aprehension-contra-romero-deschamps-juez-le-quita-suspension-para,"No hay orden de aprehensión contra Romero Deschamps, juez le quita suspensión para evitar captura "
"
En el Nido no descartan el regreso de Guillermo Ochoa, si es que el Porto logra llevarse a Agustín Marchesín. 
""Memo es súper atractivo, es un jugador importante de la liga y el americanismo"", dijo a ESPN el técnico azulcrema Miguel Herrera.
Cabe señalar que el guardameta mexicano y seleccionado nacional no cuenta con equipo por ahora, una vez que su contrato finalizó con el Standard Lieja de Bélgica. Sin embargo, quien fuera águila habría descartado su retorno a México, mediante una conversación telefónica con Santiago Baños, presidente del conjunto amarillo. 
Pero el Piojo dejó ver que Ochoa no es la primera opción que tienen. Estarían listos a tal contingencia.
""Tenemos de cuatro a cinco nombres en la lista”, atizó ante los rumores de buscar al brasileño Tiago Volpi. 
Aunque la oferta formal todavía no llega a Coapa, los Dragones estarían dispuestos a pagar los casi 10 millones de dólares que la directiva mexicana pide por Marche. 
Mientras se cocina el fichaje del arquero argentino, Herrera confirmó también la posibilidad de vender a Mateus Uribe al Porto, aunque desea que nadie salga del plantel.
“Ya hubo un acercamiento, pero no queremos venderlos. Santiago (Baños) está analizando, estamos en un 50-50 de que se puedan ir o quedar"".
""Son situaciones que se podrían dar en la medida de que lleguen al precio que América exige, porque realmente no queremos vender a los jugadores... Llegan ofertas que ilusionan a los jugadores, porque Porto es un equipo que juega Champions"", explicó el timonel.
Respecto a Roger Martínez, Herrera calmó las aguas al asegurar que ""no tenemos nada, no han preguntado por él"".
 



Artículo


Portadas en Portugal le dan bienvenida a Mateus y Marchesín

Universal Deportes


Ambos futbolistas de las Águilas del América llegarían al Porto de Portugal para la siguiente campaña 








Artículo


Después de su expulsión, Carlos Salcedo sube a palco a tomar con amigos

Universal Deportes


El futbolista de Tigres fue visto en uno de los palcos del Estadio Akrón luego de su expulsión frente a las Chivas 







",https://www.eluniversal.com.mx/universal-deportes/futbol/en-america-no-descartan-regreso-de-guillermo-ochoa,En América no descartan regreso de Guillermo Ochoa
